,id,year,month,day_of_week,x,y,vehicle_mass,region,road_type,Seriousness
8580,10072617,2021,7,Perjantai,204023.0,6791139.0,,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8581,10072617,2021,7,Perjantai,204023.0,6791139.0,90.0,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8582,10072618,2021,7,Perjantai,222447.0,6828742.0,425.0,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8583,10072618,2021,7,Perjantai,222447.0,6828742.0,,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8584,10072619,2021,7,Sunnuntai,268696.0,6790489.0,1345.0,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8585,10072619,2021,7,Sunnuntai,268696.0,6790489.0,,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8586,10072620,2021,7,Perjantai,240109.0,6713906.0,1490.0,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8587,10072620,2021,7,Perjantai,240109.0,6713906.0,1736.0,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8588,10072621,2021,7,Perjantai,229429.0,6713571.0,,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8589,10072622,2021,7,Torstai,431105.0,6889300.0,1800.0,Keski-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8590,10072622,2021,7,Torstai,431105.0,6889300.0,,Keski-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8591,10072623,2021,7,Maanantai,534995.0,6973533.0,1243.0,Pohjois-Savon ELY,Ei arvoa,Loukkaantumiseen johtanut
8592,10072623,2021,7,Maanantai,534995.0,6973533.0,,Pohjois-Savon ELY,Ei arvoa,Loukkaantumiseen johtanut
8593,10072627,2021,7,Keskiviikko,309472.0,7085137.0,1505.0,Etelä-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
8594,10072627,2021,7,Keskiviikko,309472.0,7085137.0,1365.0,Etelä-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
8595,10072628,2021,7,Sunnuntai,228734.0,7006505.0,1535.0,Etelä-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
8596,10072629,2021,7,Perjantai,277768.0,7051457.0,1239.0,Etelä-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
8597,10072630,2021,7,Torstai,535281.0,6976433.0,1465.0,Pohjois-Savon ELY,Ei arvoa,Loukkaantumiseen johtanut
8598,10072631,2021,7,Lauantai,560193.0,6768375.0,1280.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8599,10072631,2021,7,Lauantai,560193.0,6768375.0,110.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8600,10072632,2021,7,Maanantai,577428.0,6811435.0,1700.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8601,10072632,2021,7,Maanantai,577428.0,6811435.0,14800.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8602,10072633,2021,7,Keskiviikko,488190.0,6749266.0,1315.0,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8603,10072633,2021,7,Keskiviikko,488190.0,6749266.0,1710.0,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8604,10072634,2021,7,Torstai,319672.0,6945125.0,250.0,Etelä-Pohjanmaan ELY,valtatie,Kuolemaan johtanut
8605,10072635,2021,7,Lauantai,503319.0,7046103.0,890.0,Pohjois-Savon ELY,yhdystie,Loukkaantumiseen johtanut
8606,10072636,2021,7,Perjantai,454501.0,6950865.0,1400.0,Keski-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
8607,10072636,2021,7,Perjantai,454501.0,6950865.0,1645.0,Keski-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
8608,10072637,2021,7,Lauantai,395691.0,6863618.0,457.0,Keski-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
8609,10072638,2021,7,Lauantai,275737.0,6804255.0,,Pirkanmaan ELY,kantatie,Loukkaantumiseen johtanut
8610,10072638,2021,7,Lauantai,275737.0,6804255.0,1440.0,Pirkanmaan ELY,kantatie,Loukkaantumiseen johtanut
8611,10072638,2021,7,Lauantai,275737.0,6804255.0,230.0,Pirkanmaan ELY,kantatie,Loukkaantumiseen johtanut
8612,10072639,2021,7,Keskiviikko,421002.0,6693565.0,2271.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8613,10072639,2021,7,Keskiviikko,421002.0,6693565.0,1752.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8614,10072640,2021,7,Keskiviikko,405381.0,7148048.0,,Pohjois-Pohjanmaan ELY,kantatie,Ei henkilövahinkoja
8615,10072640,2021,7,Keskiviikko,405381.0,7148048.0,1240.0,Pohjois-Pohjanmaan ELY,kantatie,Ei henkilövahinkoja
8616,10072641,2021,7,Keskiviikko,402963.0,6917388.0,,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
8617,10072641,2021,7,Keskiviikko,402963.0,6917388.0,,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
8618,10072642,2021,7,Perjantai,237891.0,6786976.0,,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
8619,10072642,2021,7,Perjantai,237891.0,6786976.0,,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
8620,10072643,2021,7,Tiistai,484873.0,7057490.0,1503.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8621,10072643,2021,7,Tiistai,484873.0,7057490.0,,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8622,10072646,2021,7,Sunnuntai,429987.0,7205051.0,110.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8623,10072646,2021,7,Sunnuntai,429987.0,7205051.0,1775.0,Pohjois-Pohjanmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8624,10072647,2021,7,Perjantai,225056.0,6824807.0,,Varsinais-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8625,10072647,2021,7,Perjantai,225056.0,6824807.0,1673.0,Varsinais-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8626,10072648,2021,7,Sunnuntai,228034.0,6778885.0,,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8627,10072649,2021,7,Maanantai,222441.0,6827844.0,1156.0,Varsinais-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8628,10072649,2021,7,Maanantai,222441.0,6827844.0,1609.0,Varsinais-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8629,10072652,2021,7,Perjantai,223202.0,6827793.0,1412.0,Varsinais-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8630,10072653,2021,7,Tiistai,422398.0,6748779.0,,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8631,10072653,2021,7,Tiistai,422398.0,6748779.0,1623.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8632,10072654,2021,7,Keskiviikko,229274.0,6996113.0,1932.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8633,10072654,2021,7,Keskiviikko,229274.0,6996113.0,,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8634,10072655,2021,7,Lauantai,538516.0,6720133.0,1950.0,Kaakkois-Suomen ELY,seututie,Loukkaantumiseen johtanut
8635,10072656,2021,7,Torstai,663039.0,6978453.0,15370.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
8636,10072656,2021,7,Torstai,663039.0,6978453.0,,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
8637,10072657,2021,7,Maanantai,529218.0,7259291.0,,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8638,10072657,2021,7,Maanantai,529218.0,7259291.0,1304.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8639,10072658,2021,7,Perjantai,229850.0,6730409.0,1705.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
8640,10072659,2021,7,Perjantai,440572.0,6991486.0,,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8641,10072659,2021,7,Perjantai,440572.0,6991486.0,10680.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8642,10072660,2021,7,Maanantai,416566.0,6760549.0,1885.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
8643,10072660,2021,7,Maanantai,416566.0,6760549.0,1430.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
8644,10072661,2021,7,Perjantai,658185.0,6925308.0,1163.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8645,10072662,2021,7,Keskiviikko,391915.0,6679141.0,245.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
8646,10072663,2021,6,Keskiviikko,630931.0,6945305.0,,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
8647,10072663,2021,6,Keskiviikko,630931.0,6945305.0,320.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
8648,10072664,2021,7,Perjantai,599151.0,7317461.0,,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
8649,10072664,2021,7,Perjantai,599151.0,7317461.0,1750.0,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
8650,10072665,2021,7,Maanantai,650614.0,7029516.0,129.0,Pohjois-Savon ELY,seututie,Loukkaantumiseen johtanut
8651,10072666,2021,7,Sunnuntai,608375.0,7194771.0,,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
8652,10072667,2021,6,Keskiviikko,430439.0,7203874.0,10380.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8653,10072667,2021,6,Keskiviikko,430439.0,7203874.0,1623.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8654,10072668,2021,7,Keskiviikko,381467.0,6679525.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8655,10072668,2021,7,Keskiviikko,381467.0,6679525.0,1265.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8656,10072669,2021,7,Tiistai,313908.0,6663633.0,1443.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8657,10072670,2021,7,Torstai,371410.0,6673623.0,1254.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8658,10072670,2021,7,Torstai,371410.0,6673623.0,2533.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8659,10072671,2021,7,Lauantai,378928.0,6702685.0,1430.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8660,10072672,2021,7,Maanantai,428438.0,6762682.0,1115.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8661,10072672,2021,7,Maanantai,428438.0,6762682.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8662,10072673,2021,7,Keskiviikko,377590.0,6735617.0,3235.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
8663,10072673,2021,7,Keskiviikko,377590.0,6735617.0,1265.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
8664,10072674,2021,7,Lauantai,448130.0,6786273.0,1150.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
8665,10072674,2021,7,Lauantai,448130.0,6786273.0,1090.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
8666,10072675,2021,7,Sunnuntai,430408.0,6760118.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8667,10072675,2021,7,Sunnuntai,430408.0,6760118.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8668,10072676,2021,7,Keskiviikko,388992.0,6682853.0,1580.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8669,10072676,2021,7,Keskiviikko,388992.0,6682853.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8670,10072677,2021,7,Keskiviikko,396618.0,6677416.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8671,10072677,2021,7,Keskiviikko,396618.0,6677416.0,1465.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8672,10072678,2021,7,Torstai,387263.0,6674345.0,1410.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8673,10072679,2021,7,Torstai,391112.0,6674537.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8674,10072679,2021,7,Torstai,391112.0,6674537.0,9570.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8675,10072681,2021,7,Maanantai,564521.0,6769045.0,1123.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8676,10072681,2021,7,Maanantai,564521.0,6769045.0,1375.0,Kaakkois-Suomen ELY,Ei arvoa,Ei henkilövahinkoja
8677,10072682,2021,7,Maanantai,495651.0,6708001.0,1495.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8678,10072682,2021,7,Maanantai,495651.0,6708001.0,,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8679,10072684,2021,7,Torstai,368297.0,6751949.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8680,10072684,2021,7,Torstai,368297.0,6751949.0,1565.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8681,10072685,2021,7,Maanantai,328457.0,6672423.0,1335.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8682,10072685,2021,7,Maanantai,328457.0,6672423.0,,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8683,10072686,2021,7,Sunnuntai,293451.0,7082259.0,,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8684,10072686,2021,7,Sunnuntai,293451.0,7082259.0,1894.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8685,10072687,2021,7,Lauantai,221164.0,6750108.0,1250.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
8686,10072687,2021,7,Lauantai,221164.0,6750108.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
8687,10072688,2021,7,Lauantai,437582.0,7002711.0,1590.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8688,10072688,2021,7,Lauantai,437582.0,7002711.0,,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8689,10072689,2021,7,Perjantai,311051.0,7084101.0,2600.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8690,10072689,2021,7,Perjantai,311051.0,7084101.0,2250.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8691,10072690,2021,7,Lauantai,410008.0,6862269.0,,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
8692,10072690,2021,7,Lauantai,410008.0,6862269.0,1315.0,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
8693,10072691,2021,7,Torstai,375377.0,6736870.0,15000.0,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
8694,10072691,2021,7,Torstai,375377.0,6736870.0,1305.0,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
8695,10072691,2021,7,Torstai,375377.0,6736870.0,1540.0,Uudenmaan ELY,kantatie,Loukkaantumiseen johtanut
8696,10072692,2021,7,Lauantai,219222.0,6988391.0,1335.0,Etelä-Pohjanmaan ELY,seututie,Loukkaantumiseen johtanut
8697,10072693,2021,7,Lauantai,436398.0,6741139.0,104.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8698,10072694,2021,7,Torstai,388058.0,6683676.0,1845.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8699,10072694,2021,7,Torstai,388058.0,6683676.0,1450.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8700,10072695,2021,7,Perjantai,385645.0,6686287.0,12914.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8701,10072695,2021,7,Perjantai,385645.0,6686287.0,,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8702,10072696,2021,7,Sunnuntai,212054.0,6761176.0,2850.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
8703,10072697,2021,7,Lauantai,369885.0,7305362.0,1735.0,Lapin ELY,valtatie,Loukkaantumiseen johtanut
8704,10072697,2021,7,Lauantai,369885.0,7305362.0,372.0,Lapin ELY,valtatie,Loukkaantumiseen johtanut
8705,10072698,2021,7,Sunnuntai,350786.0,7359857.0,,Lapin ELY,valtatie,Loukkaantumiseen johtanut
8706,10072698,2021,7,Sunnuntai,350786.0,7359857.0,2125.0,Lapin ELY,valtatie,Loukkaantumiseen johtanut
8707,10072699,2021,7,Lauantai,298242.0,6981804.0,1298.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
8708,10072699,2021,7,Lauantai,298242.0,6981804.0,371.0,Etelä-Pohjanmaan ELY,valtatie,Loukkaantumiseen johtanut
8709,10072700,2021,7,Torstai,332231.0,6841982.0,1310.0,Pirkanmaan ELY,seututie,Loukkaantumiseen johtanut
8710,10072700,2021,7,Torstai,332231.0,6841982.0,3130.0,Pirkanmaan ELY,seututie,Loukkaantumiseen johtanut
8711,10072701,2021,7,Lauantai,331116.0,6823119.0,15720.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
8712,10072701,2021,7,Lauantai,331116.0,6823119.0,1312.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
8713,10072702,2021,7,Lauantai,327798.0,6906541.0,2050.0,Pirkanmaan ELY,kantatie,Loukkaantumiseen johtanut
8714,10072703,2021,7,Lauantai,431320.0,7029603.0,,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8715,10072703,2021,7,Lauantai,431320.0,7029603.0,1434.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8716,10072704,2021,7,Sunnuntai,351364.0,6892344.0,1420.0,Pirkanmaan ELY,seututie,Loukkaantumiseen johtanut
8717,10072705,2021,7,Torstai,504312.0,6714792.0,1395.0,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8718,10072705,2021,7,Torstai,504312.0,6714792.0,,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8719,10072706,2021,7,Torstai,240703.0,6768334.0,198.0,Varsinais-Suomen ELY,seututie,Loukkaantumiseen johtanut
8720,10072706,2021,7,Torstai,240703.0,6768334.0,,Varsinais-Suomen ELY,seututie,Loukkaantumiseen johtanut
8721,10072707,2021,7,Sunnuntai,224348.0,6727546.0,2806.0,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
8722,10072707,2021,7,Sunnuntai,224348.0,6727546.0,,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
8723,10072708,2021,7,Torstai,228701.0,6726138.0,1725.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
8724,10072709,2021,7,Lauantai,372899.0,6742585.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8725,10072710,2021,7,Torstai,381663.0,6904318.0,1350.0,Keski-Suomen ELY,kantatie,Ei henkilövahinkoja
8726,10072710,2021,7,Torstai,381663.0,6904318.0,,Keski-Suomen ELY,kantatie,Ei henkilövahinkoja
8727,10072711,2021,7,Perjantai,535513.0,6931995.0,1480.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8728,10072711,2021,7,Perjantai,535513.0,6931995.0,,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8729,10072712,2021,7,Keskiviikko,644946.0,6846398.0,1530.0,Kaakkois-Suomen ELY,yhdystie,Ei henkilövahinkoja
8730,10072712,2021,7,Keskiviikko,644946.0,6846398.0,,Kaakkois-Suomen ELY,yhdystie,Ei henkilövahinkoja
8731,10072713,2021,7,Lauantai,364641.0,6664958.0,126.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
8732,10072713,2021,7,Lauantai,364641.0,6664958.0,137.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
8733,10072714,2021,7,Lauantai,393667.0,6677898.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8734,10072714,2021,7,Lauantai,393667.0,6677898.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8735,10072715,2021,7,Keskiviikko,219698.0,6822954.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
8736,10072716,2021,7,Torstai,549687.0,6821554.0,1398.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
8737,10072716,2021,7,Torstai,549687.0,6821554.0,,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
8738,10072717,2021,7,Tiistai,449113.0,6919732.0,1290.0,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
8739,10072718,2021,7,Torstai,383015.0,6681104.0,2110.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8740,10072718,2021,7,Torstai,383015.0,6681104.0,,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8741,10072719,2021,7,Keskiviikko,512302.0,7045640.0,2715.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8742,10072719,2021,7,Keskiviikko,512302.0,7045640.0,2029.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8743,10072720,2021,7,Sunnuntai,368607.0,6704313.0,1050.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
8744,10072721,2021,7,Lauantai,360223.0,6769337.0,1144.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8745,10072722,2021,7,Lauantai,393696.0,6677842.0,1326.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8746,10072722,2021,7,Lauantai,393696.0,6677842.0,1472.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
8747,10072723,2021,7,Torstai,376815.0,7168887.0,,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8748,10072723,2021,7,Torstai,376815.0,7168887.0,1283.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8749,10072724,2021,7,Lauantai,446927.0,7367726.0,,Lapin ELY,kantatie,Ei henkilövahinkoja
8750,10072724,2021,7,Lauantai,446927.0,7367726.0,1394.0,Lapin ELY,kantatie,Ei henkilövahinkoja
8751,10072725,2021,7,Tiistai,622349.0,6809731.0,,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8752,10072725,2021,7,Tiistai,622349.0,6809731.0,13445.0,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8753,10072726,2021,7,Lauantai,236017.0,6850022.0,246.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
8754,10072727,2021,7,Tiistai,519824.0,7606827.0,12950.0,Lapin ELY,valtatie,Loukkaantumiseen johtanut
8755,10072728,2021,7,Tiistai,293003.0,6664605.0,1308.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8756,10072728,2021,7,Tiistai,293003.0,6664605.0,,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8757,10072729,2021,7,Maanantai,483905.0,6709329.0,419.0,Kaakkois-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
8758,10072730,2021,7,Sunnuntai,477389.0,6913628.0,,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8759,10072730,2021,7,Sunnuntai,477389.0,6913628.0,15330.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
8760,10072731,2021,7,Perjantai,407808.0,6684177.0,,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8761,10072731,2021,7,Perjantai,407808.0,6684177.0,1410.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8762,10072732,2021,7,Lauantai,208782.0,6919509.0,1374.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8763,10072732,2021,7,Lauantai,208782.0,6919509.0,,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8764,10072733,2021,7,Lauantai,286250.0,7007208.0,1317.0,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8765,10072733,2021,7,Lauantai,286250.0,7007208.0,,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
8766,10072734,2021,7,Maanantai,615821.0,7110143.0,1265.0,Pohjois-Pohjanmaan ELY,kantatie,Ei henkilövahinkoja
8767,10072734,2021,7,Maanantai,615821.0,7110143.0,,Pohjois-Pohjanmaan ELY,kantatie,Ei henkilövahinkoja
8768,10072735,2021,7,Lauantai,671315.0,6943836.0,,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
8769,10072735,2021,7,Lauantai,671315.0,6943836.0,1520.0,Pohjois-Savon ELY,kantatie,Ei henkilövahinkoja
8770,10072736,2021,7,Maanantai,637472.0,6990157.0,,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8771,10072736,2021,7,Maanantai,637472.0,6990157.0,1370.0,Pohjois-Savon ELY,valtatie,Ei henkilövahinkoja
8772,10072737,2021,7,Tiistai,632176.0,6819330.0,1155.0,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
8773,10072738,2021,7,Torstai,332817.0,7087134.0,950.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8774,10072738,2021,7,Torstai,332817.0,7087134.0,,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
8775,10072739,2021,7,Perjantai,392149.0,6686915.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
8776,10072740,2021,7,Perjantai,244964.0,6720219.0,104.0,Varsinais-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8777,10072742,2021,7,Tiistai,288534.0,6968607.0,1240.0,Etelä-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
8778,10072742,2021,7,Tiistai,288534.0,6968607.0,1350.0,Etelä-Pohjanmaan ELY,Ei arvoa,Ei henkilövahinkoja
8779,10072745,2021,7,Perjantai,494432.0,6706495.0,13100.0,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8780,10072745,2021,7,Perjantai,494432.0,6706495.0,,Kaakkois-Suomen ELY,Ei arvoa,Loukkaantumiseen johtanut
8781,10072746,2021,7,Maanantai,217649.0,6831336.0,1305.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
8782,10072746,2021,7,Maanantai,217649.0,6831336.0,1363.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
8783,10072747,2021,7,Perjantai,281872.0,6802549.0,1482.0,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
8784,10072748,2021,7,Torstai,363981.0,6672688.0,1805.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
8785,10072749,2021,7,Tiistai,379939.0,7174367.0,1115.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
8786,10072749,2021,7,Tiistai,379939.0,7174367.0,1628.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
8787,10072750,2021,7,Perjantai,365240.0,6765971.0,1490.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8788,10072750,2021,7,Perjantai,365240.0,6765971.0,1460.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
8789,10072751,2021,7,Maanantai,341808.0,6788493.0,,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
8790,10072751,2021,7,Maanantai,341808.0,6788493.0,3250.0,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
8791,10072752,2021,7,Lauantai,360521.0,6660888.0,,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
